
 CHARACTERS IN INTEGER FIELD    =   7
 OUTPUT DISPLAY TYPE            =   E 
 CHARACTERS PER OUTPUT FIELD    =  15
 CHARACTERS AFTER DECIMAL POINT =   5
 LINES PER PAGE                 =****
 CHARACTERS PER LINE            = 140

 PRINT S    NODAL SOLUTION PER NODE

 *** WARNING ***                         CP =      13.031   TIME= 23:08:17
 The selected element set contains mixed materials.                      
  This could invalidate error estimation.                                

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Introductory              

 01055371  VERSION=WINDOWS x64   23:08:17  JAN 29, 2018 CP=     13.062

 Standard Hole--Static Structural (E5)                                         


 
  ***** POST1 NODAL STRESS LISTING *****                                       
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
    8873    0.59362E+003  -0.34998E+003   0.62669E+002   0.51244E+003   0.20873E+002  -0.20737E+002
    8874    0.16633E+003  -0.21416E+003   0.77870E+002   0.70234E+003   0.20389E+002  -0.21277E+002
    8875   -0.24506E+003   0.24098E+002   0.84620E+002   0.70000E+003   0.19982E+002  -0.28292E+002
    8876   -0.59336E+003   0.25043E+003   0.88161E+002   0.56861E+003   0.12120E+002  -0.33074E+002
    8877   -0.80058E+003   0.39037E+003   0.94109E+002   0.31703E+003   0.96307E+001  -0.33369E+002
    8878    0.17716E+003  -0.36025E-001  -0.28752E-002  -0.97060E-002  -0.52824E-002   0.13430E-002
    8879    0.17718E+003   0.35802E-001   0.84136E-002  -0.10831E-001   0.56727E-002   0.80839E-003
    8880    0.17713E+003   0.29842E-001  -0.38883E-002  -0.24888E-001  -0.11907E-001  -0.27135E-002
    8881    0.17710E+003   0.21150E+000  -0.13100E-002  -0.19808E-001   0.29371E-001   0.71667E-002
    8882    0.17698E+003  -0.54881E-001   0.70042E-001  -0.67564E-001  -0.93412E-001  -0.13216E-001
    8883    0.17683E+003   0.79056E+000  -0.46123E+000   0.40894E-001   0.28559E+000  -0.21931E-001
    8884    0.17813E+003   0.10372E+001   0.30458E+001  -0.59676E+000  -0.63562E+000   0.38254E+000
    8885    0.16789E+003  -0.49275E+001  -0.16107E+002   0.16679E-001   0.33722E-001  -0.29941E+001
    8886   -0.54475E+001   0.19664E+003  -0.15057E+001  -0.21583E-001  -0.12294E-001   0.64646E-001
    8887   -0.13222E+002   0.14344E+003  -0.20901E+001  -0.12709E+000  -0.28446E-003  -0.48677E-001
    8888   -0.33851E+002   0.11435E+003  -0.19470E+001  -0.17283E+000   0.58087E-004   0.64181E-002
    8889   -0.67070E+002   0.10025E+003  -0.17750E+001  -0.30724E+000  -0.24766E-002  -0.50017E-002
    8890   -0.11578E+003   0.97850E+002  -0.28782E+001  -0.37055E+000   0.26732E-001   0.19435E-001
    8891   -0.19459E+003   0.10599E+003  -0.15452E+001   0.31647E+000   0.10049E-002  -0.81504E+000
    8892   -0.30545E+003   0.13734E+003  -0.79014E+001   0.15546E+001  -0.33902E-002   0.13340E+001
    8893   -0.80932E+003   0.42095E+003   0.42504E+002  -0.93166E+000   0.21047E+000  -0.37871E+002
    8894   -0.60296E+003   0.17542E+003  -0.35919E+002   0.12494E+001   0.12634E+000  -0.87333E+001
    8895    0.43016E+002  -0.71088E+002   0.73893E+001   0.25174E+001  -0.83967E+000  -0.16091E+001
    8896    0.52121E+002   0.36137E+002   0.22170E+001   0.20549E+001   0.60326E+000  -0.16144E+001
    8897    0.10584E+003   0.17081E+002  -0.47963E+001   0.18784E+001  -0.26102E+000  -0.89795E+000
    8898    0.15841E+003   0.53830E+001  -0.27128E+001  -0.11931E+000  -0.45640E-001  -0.49798E+000
    8899    0.18248E+003  -0.59385E+001  -0.16786E+001  -0.64792E-001  -0.65093E-001  -0.16905E+000
    8900    0.18776E+003  -0.96477E+001  -0.52286E+000  -0.24948E+000  -0.13898E-001  -0.93639E-001
    8901    0.18769E+003  -0.10386E+002  -0.20542E+000  -0.22743E+000  -0.27069E-002  -0.43886E-001
    8902    0.18587E+003  -0.95831E+001  -0.24890E-001  -0.19635E+000   0.91341E-003  -0.33323E-001
    8903    0.18372E+003  -0.82226E+001   0.34002E-001  -0.17227E+000  -0.29100E-002  -0.16607E-001
    8904    0.18181E+003  -0.66776E+001   0.52483E-001  -0.13919E+000  -0.81997E-003  -0.11804E-001
    8905    0.18027E+003  -0.51921E+001   0.51414E-001  -0.10544E+000  -0.43592E-003  -0.56572E-002
    8906    0.17912E+003  -0.39066E+001   0.46695E-001  -0.79068E-001  -0.14264E-003  -0.45798E-002
    8907    0.17829E+003  -0.28300E+001   0.35875E-001  -0.63488E-001  -0.43733E-003  -0.19741E-002
    8908    0.17772E+003  -0.19949E+001   0.29580E-001  -0.51430E-001  -0.19000E-003  -0.24300E-002
    8909    0.17735E+003  -0.13505E+001   0.17871E-001  -0.43333E-001   0.47057E-004  -0.24842E-003
    8910    0.17713E+003  -0.86789E+000   0.18267E-001  -0.38061E-001   0.28947E-003  -0.23545E-002
    8911    0.17700E+003  -0.53209E+000   0.36009E-002  -0.34657E-001  -0.22097E-003   0.22564E-002
    8912    0.17697E+003  -0.28469E+000   0.13864E-001  -0.32292E-001   0.58451E-003  -0.64685E-002
    8913    0.17690E+003  -0.14909E+000  -0.48423E-002  -0.31798E-001  -0.12187E-002   0.13689E-001
    8914    0.17706E+003  -0.16229E-001   0.25031E-002  -0.28162E-001   0.21686E-002  -0.36856E-001
    8915    0.17678E+003  -0.16007E-001   0.71411E-001  -0.30775E-001  -0.27038E-002   0.10662E+000
    8916    0.17742E+003  -0.10441E+000  -0.50748E+000  -0.26541E-001   0.44904E-002  -0.30227E+000
    8917    0.17790E+003   0.13670E+001   0.31963E+001  -0.31097E-001  -0.10476E-002   0.64631E+000
    8918    0.19627E+003   0.19410E+002   0.64059E+002  -0.11095E+000  -0.41543E-001   0.76914E+001
    8919    0.17176E+003  -0.89543E+001  -0.16312E+002  -0.65381E-001   0.21117E-001  -0.67418E-001
    8920    0.20032E+003   0.13907E+002   0.11279E+001  -0.43582E+002   0.26498E+000  -0.10157E+000
    8921    0.14921E+003  -0.45296E+001   0.13847E+001  -0.22146E+002  -0.32950E-001  -0.59902E-001
    8922    0.17260E+003   0.27540E+001   0.14380E+001  -0.25084E+002  -0.13476E+000  -0.46689E-001
    8923    0.16896E+003   0.18110E+002   0.53298E-001  -0.24295E+002   0.34184E+000   0.16770E+000
    8924    0.17716E+003   0.55438E-001   0.11709E-002   0.88645E-001   0.30176E-002   0.10021E-002
    8925    0.93396E+002  -0.87732E+002  -0.16642E+001  -0.16549E+003   0.53844E+000   0.22196E-001
    8926    0.22270E+003  -0.68749E+001   0.24443E+001  -0.33654E+002   0.60109E-001   0.20667E+000
    8927    0.17543E+003  -0.68274E+001   0.82717E+000  -0.16289E+002   0.13780E+000  -0.32900E-001
    8928    0.24957E+003  -0.22084E+002   0.11873E+001  -0.12944E+002   0.12999E+000   0.39487E-001
    8929   -0.87104E+002  -0.28433E+002  -0.81095E+001  -0.24477E+003   0.11048E+001   0.14593E+001
    8930    0.11806E+003  -0.23086E+001  -0.79039E+001   0.93979E+002  -0.19679E+001  -0.35864E+001
    8931    0.17637E+003  -0.61006E+000  -0.62524E+000   0.36526E+000   0.16850E+000  -0.42702E+000
    8932    0.16499E+003   0.37764E+000  -0.28970E+001   0.37362E+002   0.72500E+000  -0.53964E+000
    8933    0.17914E+003  -0.92894E+001   0.35979E+000  -0.13166E+002   0.49701E-001   0.10580E-001
    8934    0.17709E+003   0.12816E-001  -0.70551E-003   0.62030E-001   0.25057E-002   0.76999E-002
    8935    0.17705E+003  -0.11053E+000  -0.32575E-002  -0.27381E-002   0.92819E-003   0.22970E-002
    8936    0.17700E+003  -0.41890E+000  -0.29501E-002  -0.21733E+000   0.82031E-003   0.89529E-003
    8937    0.17703E+003  -0.10534E+001  -0.25576E-002  -0.73665E+000   0.16353E-002  -0.38319E-003
    8938    0.17727E+003  -0.22520E+001   0.43993E-002  -0.17938E+001   0.38438E-002  -0.90518E-003
    8939    0.17810E+003  -0.43068E+001   0.36321E-001  -0.36685E+001   0.10829E-001  -0.32761E-002
    8940    0.18060E+003  -0.74493E+001   0.15873E+000  -0.64926E+001   0.26936E-001  -0.92197E-003
    8941    0.17696E+003  -0.74783E+001   0.12345E+000  -0.96027E+001   0.76873E-001   0.17819E-001
    8942    0.17728E+003  -0.71388E+001   0.18014E-001  -0.26057E+002   0.13170E+000  -0.62253E-002
    8943    0.18985E+003  -0.12589E+002   0.61233E+000  -0.18209E+002   0.34295E-001   0.41460E-002
    8944    0.17560E+003  -0.93087E+001   0.20111E-001  -0.21081E+002   0.92781E-001   0.34519E-002
    8945    0.17633E+003  -0.56901E+001   0.38175E-002  -0.71120E+001   0.28437E-001   0.36312E-002
    8946    0.17616E+003  -0.41263E+001   0.16030E-001  -0.51727E+001   0.16356E-001   0.58439E-002
    8947    0.17623E+003  -0.29538E+001  -0.96472E-002  -0.36647E+001   0.96046E-002   0.36942E-002
    8948    0.17638E+003  -0.20822E+001  -0.12331E-001  -0.25150E+001   0.39056E-002   0.19000E-002
    8949    0.17656E+003  -0.14489E+001  -0.16040E-001  -0.16661E+001   0.32312E-002   0.56451E-003
    8950    0.17673E+003  -0.98264E+000  -0.13691E-001  -0.10563E+001   0.94556E-003  -0.19396E-003
    8951    0.17687E+003  -0.64725E+000  -0.11695E-001  -0.62686E+000   0.17197E-002  -0.12831E-003
    8952    0.17698E+003  -0.40508E+000  -0.93620E-002  -0.33468E+000   0.90914E-003  -0.67403E-003
    8953    0.17706E+003  -0.23748E+000  -0.70845E-002  -0.14542E+000   0.76603E-003  -0.21411E-003
    8954    0.17712E+003  -0.12260E+000  -0.50213E-002  -0.27454E-001   0.13751E-003  -0.65032E-003
    8955    0.17716E+003  -0.47388E-001  -0.38383E-002   0.40394E-001   0.71598E-003   0.56414E-003
    8956    0.17719E+003   0.22396E-002  -0.24271E-002   0.75592E-001   0.67891E-003  -0.35316E-004
    8957    0.17720E+003   0.35029E-001  -0.11519E-002   0.89310E-001  -0.22304E-003  -0.60527E-003
    8958    0.17724E+003   0.51904E-001  -0.47566E-002   0.83531E-001   0.63559E-002  -0.73129E-003
    8959    0.17715E+003   0.66914E-001   0.24121E-002   0.88541E-001  -0.39618E-002   0.14288E-002
    8960    0.17709E+003   0.71365E-001  -0.87940E-002   0.85462E-001  -0.62824E-002  -0.67039E-002
    8961    0.17708E+003   0.44146E-001   0.81284E-003   0.75230E-001  -0.13666E-002  -0.53267E-002
    8962    0.17707E+003  -0.32892E-001  -0.18360E-002   0.44097E-001  -0.55050E-003  -0.56425E-002
    8963    0.17702E+003  -0.23262E+000  -0.22198E-002  -0.82401E-001   0.32102E-003  -0.22302E-002
    8964    0.17700E+003  -0.68289E+000  -0.36459E-002  -0.42515E+000   0.95754E-003  -0.10687E-002
    8965    0.17710E+003  -0.15690E+001   0.23248E-003  -0.11807E+001   0.18438E-002  -0.85746E-003
    8966    0.17757E+003  -0.31500E+001   0.14212E-001  -0.26138E+001   0.58410E-002  -0.51521E-003
    8967    0.17903E+003  -0.57327E+001   0.57636E-001  -0.49645E+001   0.16500E-001  -0.14842E-002
    8968    0.18387E+003  -0.93730E+001   0.36379E+000  -0.82541E+001   0.24490E-001  -0.17891E-001
    8969    0.18891E+003  -0.11763E+002   0.41996E+000  -0.96724E+001   0.44495E-001  -0.16790E-001
    8970    0.17815E+003   0.35018E+001   0.13958E+000  -0.31906E+002  -0.32365E-002   0.56734E-001
    8971    0.20328E+003  -0.12731E+002   0.93593E+000  -0.24582E+002   0.46999E-001   0.26965E-001
    8972    0.19966E+003  -0.15145E+002   0.87656E+000  -0.10743E+002   0.10608E+000  -0.21050E-001
    8973    0.14565E+003   0.22470E+001   0.24911E+000  -0.22140E+002   0.73157E-001   0.90031E-002
    8974    0.15247E+003  -0.38761E+001  -0.63762E+000  -0.21278E+002   0.54343E-001   0.16591E-001
    8975    0.15933E+003  -0.56108E+001   0.14485E-001  -0.18174E+002   0.62799E-001  -0.29759E-001
    8976    0.16377E+003  -0.61132E+001  -0.17651E-001  -0.14822E+002   0.70660E-002   0.79786E-002
    8977    0.16809E+003  -0.60759E+001   0.11143E+000  -0.11353E+002   0.82003E-001  -0.13219E-001
    8978    0.16989E+003  -0.50944E+001  -0.15803E+000  -0.84634E+001   0.23216E-001   0.31830E-001
    8979    0.17212E+003  -0.35134E+001  -0.74603E-001  -0.61571E+001   0.17955E-001   0.19864E-001
    8980    0.17362E+003  -0.24248E+001  -0.55953E-001  -0.43212E+001   0.81948E-002   0.13627E-001
    8981    0.17474E+003  -0.16440E+001  -0.48786E-001  -0.29408E+001   0.24170E-002   0.73461E-002
    8982    0.17559E+003  -0.11137E+001  -0.41798E-001  -0.19342E+001   0.24765E-002   0.29725E-002
    8983    0.17619E+003  -0.75203E+000  -0.33911E-001  -0.12256E+001   0.23113E-003   0.15320E-002
    8984    0.17662E+003  -0.49294E+000  -0.24894E-001  -0.73659E+000   0.18804E-002   0.21488E-003
    8985    0.17691E+003  -0.31637E+000  -0.19515E-001  -0.40363E+000   0.27579E-003   0.58887E-003
    8986    0.17710E+003  -0.18834E+000  -0.12713E-001  -0.18607E+000   0.10523E-002  -0.28058E-003
    8987    0.17722E+003  -0.10378E+000  -0.93561E-002  -0.49266E-001   0.40621E-003   0.40077E-003
    8988    0.17729E+003  -0.47073E-001  -0.60882E-002   0.30909E-001   0.96682E-003  -0.37419E-003
    8989    0.17732E+003  -0.10206E-001  -0.37390E-002   0.73020E-001   0.42881E-003   0.43596E-003
    8990    0.17734E+003   0.14012E-001  -0.13525E-002   0.89553E-001   0.61019E-003  -0.35532E-004
    8991    0.17734E+003   0.29637E-001  -0.28173E-002   0.88043E-001  -0.10330E-002  -0.63288E-003
    8992    0.17735E+003   0.35998E-001   0.11970E-002   0.75498E-001  -0.41134E-002   0.28709E-003
    8993    0.17734E+003   0.36616E-001  -0.88431E-003   0.58228E-001  -0.99284E-002  -0.12150E-002
    8994    0.17725E+003   0.62036E-001   0.99655E-003   0.56336E-001   0.22549E-001   0.16267E-003
    8995    0.17714E+003   0.96879E-001  -0.83467E-002   0.86570E-001  -0.47446E-001  -0.41488E-002
    8996    0.17705E+003   0.42869E-001   0.42879E-002   0.72189E-001   0.87997E-001   0.24980E-001
    8997    0.19856E+002   0.26137E+002   0.79714E+000  -0.46327E+002   0.88477E-001   0.27720E-001
    8998    0.23316E+002   0.12841E+002   0.65599E+000  -0.31729E+002   0.24652E-001   0.18966E-001
    8999    0.17712E+003   0.17811E+000   0.23182E-001   0.16409E+000  -0.11933E+000  -0.12505E+000
    9000    0.17700E+003   0.29574E-001   0.23005E-002   0.59475E-001   0.32749E-001   0.92480E-001
    9001    0.17705E+003   0.30047E-001  -0.56800E-002   0.69074E-001  -0.94879E-002  -0.51186E-001
    9002    0.17701E+003  -0.79214E-002   0.17666E-002   0.25137E-001   0.40352E-002   0.24198E-001
    9003    0.17699E+003  -0.79899E-001  -0.71753E-003   0.11879E-001  -0.12599E-002  -0.10838E-001
    9004    0.17698E+003  -0.18858E+000   0.14179E-002  -0.37991E-001   0.10493E-002   0.46511E-002
    9005    0.17699E+003  -0.36114E+000   0.33652E-003  -0.10929E+000  -0.13068E-003  -0.28859E-002
    9006    0.17703E+003  -0.61858E+000   0.36634E-002  -0.23105E+000   0.15605E-002   0.65099E-003
    9007    0.17712E+003  -0.97669E+000   0.60437E-002  -0.41419E+000   0.15080E-003  -0.19070E-002
    9008    0.17730E+003  -0.14746E+001   0.13284E-001  -0.68006E+000   0.97059E-003  -0.12879E-002
    9009    0.17761E+003  -0.21460E+001   0.17257E-001  -0.10513E+001   0.21002E-002  -0.13729E-002
    9010    0.17810E+003  -0.30303E+001   0.27803E-001  -0.15500E+001   0.31162E-002  -0.25508E-002
    9011    0.17884E+003  -0.41274E+001   0.38172E-001  -0.21922E+001   0.55557E-002  -0.43773E-002
    9012    0.17994E+003  -0.54746E+001   0.62654E-001  -0.29706E+001   0.72803E-002  -0.52327E-002
    9013    0.18152E+003  -0.69889E+001   0.92792E-001  -0.38403E+001   0.12699E-001  -0.10450E-001
    9014    0.18390E+003  -0.86784E+001   0.15188E+000  -0.46633E+001   0.22264E-001  -0.17520E-001
    9015    0.18736E+003  -0.10468E+002   0.22282E+000  -0.50277E+001   0.31115E-001  -0.23519E-001
    9016    0.19263E+003  -0.12001E+002   0.36614E+000  -0.42682E+001   0.38025E-001  -0.27868E-001
    9017    0.11382E+002   0.43384E+002   0.46932E+000  -0.56939E+002   0.58874E-001   0.11858E-001
    9018    0.40155E+002   0.91760E+001   0.10956E+001  -0.58983E+002   0.44663E-001  -0.33052E-001
    9019    0.42515E+002   0.20007E+001   0.50412E+000  -0.39285E+002   0.71250E-001  -0.21128E-001
    9020    0.12081E+003   0.45166E+001   0.45547E+000  -0.11339E+002   0.54855E-001   0.76396E-002
    9021    0.13338E+003   0.69975E+001   0.14419E+000  -0.18149E+002  -0.15394E-001   0.13246E-003
    9022    0.15357E+003   0.12817E+002   0.22856E+000  -0.26340E+002   0.14084E+000  -0.69268E-001
    9023   -0.18235E+002   0.86858E+002  -0.87290E+000  -0.49950E+002   0.34059E-001   0.25746E-001
    9024   -0.19317E+001   0.64321E+002   0.12133E+000  -0.59285E+002   0.55714E-001   0.24140E-004
    9025   -0.71280E+000   0.41220E+002   0.40708E+000  -0.83029E+002   0.95311E-001  -0.27248E-001
    9026    0.25195E+002   0.21739E+002   0.17431E+001  -0.76007E+002   0.19086E-001  -0.51560E-001
    9027    0.62880E+002  -0.91957E+001  -0.10355E+000  -0.38540E+002   0.57137E-001   0.16256E-001
    9028    0.10941E+003  -0.43817E+001  -0.12040E+000  -0.10383E+002   0.51983E-001   0.20081E-001
    9029    0.13619E+003   0.10176E+002   0.55096E+000  -0.18431E+002   0.10172E+000  -0.12438E-001
    9030    0.15223E+003   0.14577E+002  -0.30415E+000  -0.23943E+002   0.19441E+000  -0.25696E-001
    9031    0.21913E+003  -0.17470E+002   0.20760E+001  -0.11937E+002   0.51556E-001   0.30217E-001
    9032    0.20079E+003  -0.13817E+002   0.53425E+000  -0.98970E+000   0.39773E-001  -0.64386E-001
    9033    0.21421E+003  -0.16187E+002   0.11895E+001   0.70034E+001   0.11816E+000  -0.89206E-002
    9034    0.22536E+002   0.43098E+001   0.80395E+000  -0.16109E+002  -0.11139E+000  -0.34701E-002
    9035    0.39850E+002  -0.24258E+000   0.25478E+000  -0.20191E+002  -0.72648E-001   0.14000E-001
    9036    0.58252E+002  -0.44486E+001  -0.29635E+000  -0.18989E+002  -0.38812E-001   0.78064E-002
    9037    0.74765E+002  -0.67306E+001  -0.64083E+000  -0.13721E+002  -0.13200E-001  -0.11568E-001
    9038    0.87545E+002  -0.62648E+001  -0.63534E+000  -0.73883E+001  -0.51266E-001  -0.24415E-001
    9039    0.96942E+002  -0.25826E+001  -0.12819E+000  -0.37272E+001  -0.12144E+000  -0.24423E-002
    9040    0.10509E+003   0.12307E+001   0.34272E+000  -0.47156E+001  -0.13113E+000   0.84036E-002
    9041    0.11420E+003   0.21376E+001   0.57836E+000  -0.85760E+001  -0.11308E+000   0.22468E-001
    9042    0.12438E+003   0.27888E+000   0.28127E+000  -0.11769E+002  -0.83824E-001   0.52131E-001
    9043    0.13489E+003  -0.16206E+001  -0.86272E-001  -0.12351E+002  -0.54534E-001   0.35743E-001
    9044    0.14477E+003  -0.27759E+001  -0.22716E+000  -0.10930E+002  -0.51348E-001  -0.14181E-001
    9045    0.15347E+003  -0.32854E+001  -0.16736E+000  -0.88627E+001  -0.76609E-001  -0.83958E-002
    9046    0.16044E+003  -0.29464E+001  -0.16227E+000  -0.69156E+001  -0.44133E-001   0.30179E-001
    9047    0.16569E+003  -0.23832E+001  -0.15986E+000  -0.51889E+001  -0.29497E-001   0.42229E-001
    9048    0.16947E+003  -0.15757E+001  -0.16286E+000  -0.36867E+001  -0.79621E-002   0.36559E-001
    9049    0.17222E+003  -0.10044E+001  -0.12211E+000  -0.24899E+001  -0.33148E-002   0.15049E-001
    9050    0.17413E+003  -0.65796E+000  -0.91811E-001  -0.16149E+001  -0.28416E-002   0.23918E-002
    9051    0.17545E+003  -0.42846E+000  -0.67075E-001  -0.10106E+001  -0.11467E-002  -0.13018E-002
    9052    0.17633E+003  -0.27577E+000  -0.45890E-001  -0.60169E+000   0.89177E-003  -0.29460E-002
    9053    0.17688E+003  -0.17702E+000  -0.32450E-001  -0.33002E+000   0.25654E-003  -0.24825E-002
    9054    0.17722E+003  -0.10627E+000  -0.20614E-001  -0.15394E+000   0.10921E-002  -0.27916E-002
    9055    0.17741E+003  -0.61443E-001  -0.14051E-001  -0.43153E-001   0.36365E-003  -0.19519E-002
    9056    0.17751E+003  -0.30202E-001  -0.81685E-002   0.22207E-001   0.98028E-003  -0.19992E-002
    9057    0.17754E+003  -0.10132E-001  -0.47313E-002   0.57036E-001   0.33380E-003  -0.12729E-002
    9058    0.17754E+003   0.26545E-002  -0.19794E-002   0.71520E-001   0.67551E-003  -0.11792E-002
    9059    0.17752E+003   0.10557E-001  -0.74995E-003   0.72607E-001   0.51043E-003  -0.93820E-003
    9060    0.17749E+003   0.15436E-001   0.58490E-003   0.64244E-001   0.14626E-002  -0.60649E-003
    9061    0.17746E+003   0.16052E-001   0.46081E-003   0.50055E-001   0.38607E-002  -0.17646E-003
    9062    0.17744E+003   0.18245E-001   0.19883E-002   0.32840E-001   0.56247E-002   0.31590E-003
    9063    0.17743E+003   0.24331E-001   0.58038E-002   0.15315E-001  -0.12433E-003   0.10533E-002
    9064    0.17733E+003   0.24192E-001  -0.51709E-002   0.33179E-001  -0.87043E-003  -0.30502E-002
    9065    0.17726E+003   0.11332E+000   0.58883E-002   0.24299E-001   0.12357E-001   0.63564E-002
    9066    0.17710E+003   0.44421E-001   0.23802E-002   0.69901E-001  -0.52737E-001  -0.59620E-002
    9067    0.17713E+003   0.31707E+000   0.28541E-001   0.35112E-002   0.19179E+000  -0.23526E-001
    9068    0.17636E+003  -0.53638E+000  -0.55673E+000   0.38440E+000  -0.45551E+000   0.17091E+000
    9069   -0.67927E+001   0.11408E+003  -0.10748E+001  -0.27672E+002   0.81381E-001   0.76785E-002
    9070   -0.10631E+001   0.87854E+002  -0.25230E+000  -0.33183E+002   0.73213E-001  -0.17441E-001
    9071    0.39361E+001   0.61351E+002   0.48515E+000  -0.32276E+002   0.56314E-001  -0.24485E-001
    9072    0.73758E+001   0.37766E+002   0.93221E+000  -0.26441E+002   0.67062E-001  -0.44806E-001
    9073    0.93055E+001   0.19054E+002   0.11238E+001  -0.17711E+002   0.64525E-002  -0.86505E-002
    9074    0.93900E+001   0.71475E+001   0.12020E+001  -0.82091E+001  -0.10406E+000  -0.49180E-001
    9075    0.18015E+003   0.32389E+001   0.41715E+001  -0.21805E+000   0.89893E-001   0.77314E-001
    9076    0.17728E+003   0.13637E+000   0.62090E-001  -0.25981E-001  -0.27304E-001   0.18614E+000
    9077    0.17693E+003  -0.18272E-001  -0.35902E-002   0.42373E-001  -0.52359E-002  -0.57491E-001
    9078    0.17702E+003  -0.13801E-001   0.80788E-002  -0.75891E-002   0.67722E-002   0.14895E-001
    9079    0.17694E+003  -0.12589E+000  -0.45584E-002  -0.12166E-001  -0.29189E-002  -0.31336E-002
    9080    0.17697E+003  -0.25291E+000   0.98267E-002  -0.47280E-001   0.16771E-002  -0.26661E-003
    9081    0.17699E+003  -0.47470E+000   0.29696E-002  -0.91082E-001  -0.73487E-004  -0.32117E-003
    9082    0.17710E+003  -0.78305E+000   0.14474E-001  -0.16685E+000  -0.30155E-003  -0.13381E-002
    9083    0.17728E+003  -0.12252E+001   0.14634E-001  -0.27714E+000   0.69685E-003  -0.92244E-003
    9084    0.17759E+003  -0.18185E+001   0.26280E-001  -0.43647E+000   0.72026E-003  -0.11030E-002
    9085    0.17807E+003  -0.26091E+001   0.28181E-001  -0.65157E+000   0.16118E-002  -0.35021E-002
    9086    0.17880E+003  -0.36130E+001   0.48029E-001  -0.93918E+000   0.88129E-003  -0.31262E-002
    9087    0.17985E+003  -0.48507E+001   0.50141E-001  -0.12981E+001   0.26325E-002  -0.62252E-002
    9088    0.18128E+003  -0.62895E+001   0.69506E-001  -0.17098E+001   0.38290E-002  -0.81481E-002
    9089    0.18314E+003  -0.78252E+001   0.57737E-001  -0.21278E+001   0.68388E-002  -0.16362E-001
    9090    0.18543E+003  -0.93113E+001   0.49310E-001  -0.23715E+001   0.74471E-002  -0.24168E-001
    9091    0.18793E+003  -0.10386E+002  -0.27758E-001  -0.21096E+001   0.15012E-001  -0.44920E-001
    9092    0.19004E+003  -0.10530E+002  -0.20038E+000  -0.48449E+000   0.24550E-001  -0.61355E-001
    9093    0.19041E+003  -0.88202E+001  -0.20629E+000   0.43032E+001   0.67797E-001  -0.11713E+000
    9094   -0.30472E+002   0.10651E+003  -0.16126E+001  -0.28690E+002   0.54449E-001   0.31383E-001
    9095   -0.11525E+002   0.13514E+003  -0.20576E+001  -0.15849E+002   0.11535E+000   0.33842E-001
    9096   -0.62657E+002   0.90188E+002  -0.22620E+001  -0.41925E+002   0.11400E+000  -0.63047E-001
    9097    0.66017E+002  -0.12295E+002   0.77029E+000  -0.61937E+002   0.67776E-001   0.72931E-001
    9098   -0.10567E+003   0.84772E+002  -0.27911E+001  -0.58950E+002  -0.11028E-001   0.15779E+000
    9099   -0.37015E+002   0.66747E+002  -0.14278E+001  -0.72440E+002   0.72861E-001   0.22814E-001
    9100    0.81999E+002  -0.15649E+002  -0.84341E+000  -0.30153E+002   0.81997E-001  -0.11755E-001
    9101    0.57184E+001   0.13182E+002  -0.24349E+000  -0.10882E+003  -0.18541E-001   0.68832E-001
    9102    0.57889E+002  -0.55828E+001   0.29232E+001  -0.89638E+002   0.92067E-001  -0.15066E-002
    9103   -0.17826E+003   0.86500E+002  -0.56369E+001  -0.82023E+002   0.51794E-001  -0.47913E+000
    9104   -0.65696E+002   0.46839E+002  -0.26998E+001  -0.10173E+003  -0.22138E-001   0.10874E+000
    9105    0.90661E+002  -0.32313E+002  -0.11696E+001  -0.52233E+002   0.16671E+000  -0.40486E-001
    9106    0.97793E+002  -0.14498E+002  -0.76401E+000  -0.18330E+002   0.71704E-001  -0.27049E-001
    9107    0.10106E+003  -0.46137E+002   0.75059E+000  -0.89282E+002  -0.16917E-001  -0.26080E+000
    9108    0.12628E+003  -0.51302E+001   0.94783E-001  -0.17224E+002   0.82919E-001  -0.18057E-001
    9109   -0.10643E+003   0.36215E+002  -0.37833E+001  -0.13940E+003   0.66354E-001  -0.13350E+000
    9110    0.11179E+003  -0.25312E+002  -0.40700E+000  -0.31929E+002  -0.27609E-002   0.50326E-001
    9111    0.16982E+003   0.18760E+002  -0.37799E+000  -0.33378E+002   0.53546E-001   0.14178E+000
    9112    0.85245E+001  -0.22887E+002  -0.11504E+001  -0.15179E+003   0.16119E+000   0.43994E-001
    9113    0.17796E+003  -0.29803E+002   0.16163E+001  -0.41415E+002   0.19573E+000  -0.16631E+000
    9114    0.18688E+003  -0.38255E+001  -0.11359E+001   0.15297E+002   0.27419E-002  -0.12939E+000
    9115   -0.19816E+003   0.53689E+002  -0.60355E+001  -0.20441E+003   0.72539E+000   0.14168E+001
    9116    0.14219E+003  -0.32713E+002   0.11598E+001  -0.41213E+002   0.57909E-001  -0.24228E-002
    9117    0.23603E+003  -0.19216E+002   0.15618E+001   0.21873E+002  -0.13886E+000   0.15147E+000
